node_id,vehicle_serial,date,time,POI,service,interval
2060,PC4071M,2017-09-5,2017-09-5T17:23:42.000Z,YIH,D1,1.28
2032,PC3876P,2017-09-5,2017-09-5T17:23:49.000Z,University Town,B1,0.0
2074,PC3880B,2017-09-5,2017-09-5T17:23:54.000Z,Museum,BTC2,0.0
2033,PC3925G,2017-09-5,2017-09-5T17:23:56.000Z,PGP Hse No. 14 and 15,A2,7.0
2129,PC3867R,2017-09-5,2017-09-5T17:23:59.000Z,Opp Kent Ridge MRT,A2,4.2
2060,PC4071M,2017-09-5,2017-09-5T17:24:03.000Z,Museum,D1,0.0
2027,PC3972U,2017-09-5,2017-09-5T17:24:04.000Z,Ventus (Opp LT13),D1,5.53
2043,PC4038K,2017-09-5,2017-09-5T17:24:04.000Z,S17,D2,5.48
2033,PC3925G,2017-09-5,2017-09-5T17:24:13.000Z,PGP Hse No. 12,A2,7.0
2047,PC3787M,2017-09-5,2017-09-5T17:24:14.000Z,Opp HSSML,D1,4.62
2031,PC3785T,2017-09-5,2017-09-5T17:24:24.000Z,Computer Centre,A2,3.0
2042,PC3738E,2017-09-5,2017-09-5T17:24:24.000Z,University Health Centre,A2,3.0
2060,PC4071M,2017-09-5,2017-09-5T17:24:25.000Z,Museum,D1,2.0
2043,PC4038K,2017-09-5,2017-09-5T17:24:33.000Z,Kent Ridge MRT,D2,1.0
2062,PC3931M,2017-09-5,2017-09-5T17:24:34.000Z,COM 2 (CP13),A1,1.0
2067,PA9772B,2017-09-5,2017-09-5T17:24:38.000Z,Kent Ridge MRT,A1,5.97
2047,PC3787M,2017-09-5,2017-09-5T17:24:40.000Z,BIZ2,D1,5.0
2074,PC3880B,2017-09-5,2017-09-5T17:24:55.000Z,Museum,BTC2,25.0
2027,PC3972U,2017-09-5,2017-09-5T17:25:00.000Z,LT13,D1,5.0
2054,PC3989Y,2017-09-5,2017-09-5T17:25:08.000Z,Opp University Health Centre,D2,1.0
2033,PC3925G,2017-09-5,2017-09-5T17:25:09.000Z,Opp HSSML,A2,2.0
2060,PC4071M,2017-09-5,2017-09-5T17:25:11.000Z,Opp YIH,D1,3.97
2043,PC4038K,2017-09-5,2017-09-5T17:25:13.000Z,Opp Kent Ridge MRT,D2,1.0
2054,PC3989Y,2017-09-5,2017-09-5T17:25:15.000Z,University Town,D2,0.0
2060,PC4071M,2017-09-5,2017-09-5T17:25:16.000Z,YIH,D1,2.0
2060,PC4071M,2017-09-5,2017-09-5T17:25:21.000Z,University Town,D1,0.0
2031,PC3785T,2017-09-5,2017-09-5T17:25:22.000Z,Opp YIH,A2,1.0
2032,PC3876P,2017-09-5,2017-09-5T17:25:23.000Z,University Town,B1,0.0
2042,PC3738E,2017-09-5,2017-09-5T17:25:26.000Z,Opp UHall,A2,2.87
2074,PC3880B,2017-09-5,2017-09-5T17:25:31.000Z,EA,BTC2,24.58
2027,PC3972U,2017-09-5,2017-09-5T17:25:37.000Z,AS7,D1,1.82
2060,PC4071M,2017-09-5,2017-09-5T17:25:39.000Z,University Town,D1,12.45
2055,PC3995D,2017-09-5,2017-09-5T17:25:44.000Z,Kent Ridge Bus Terminal,B2,34.7
2054,PC3989Y,2017-09-5,2017-09-5T17:25:47.000Z,Museum,D2,11.72
2102,PC3769R,2017-09-5,2017-09-5T17:25:50.000Z,Prince George's Park Terminal,D2,5.97
2054,PC3989Y,2017-09-5,2017-09-5T17:25:54.000Z,University Town,D2,13.0
2032,PC3876P,2017-09-5,2017-09-5T17:26:14.000Z,University Town,B1,18.97
2062,PC3931M,2017-09-5,2017-09-5T17:26:14.000Z,AS7,A1,10.57
2102,PC3769R,2017-09-5,2017-09-5T17:26:15.000Z,PGPR,D2,3.8
2027,PC3972U,2017-09-5,2017-09-5T17:26:17.000Z,Opp NUSS,D1,0.93
2032,PC3876P,2017-09-5,2017-09-5T17:26:27.000Z,YIH,B1,16.98
2033,PC3925G,2017-09-5,2017-09-5T17:26:30.000Z,COM 2 (CP13),A2,1.0
2031,PC3785T,2017-09-5,2017-09-5T17:26:34.000Z,Museum,A2,9.0
2032,PC3876P,2017-09-5,2017-09-5T17:26:36.000Z,Opp YIH,B1,16.37
2054,PC3989Y,2017-09-5,2017-09-5T17:26:40.000Z,Opp University Health Centre,D2,9.4
2027,PC3972U,2017-09-5,2017-09-5T17:26:41.000Z,Computer Centre,D1,2.75
2027,PC3972U,2017-09-5,2017-09-5T17:26:44.000Z,COM 2 (CP13),D1,1.0
2102,PC3769R,2017-09-5,2017-09-5T17:26:46.000Z,Kent Ridge MRT,D2,1.97
2062,PC3931M,2017-09-5,2017-09-5T17:26:50.000Z,COM 2 (CP13),A1,11.0
2054,PC3989Y,2017-09-5,2017-09-5T17:26:56.000Z,University Health Centre,D2,8.0
2074,PC3880B,2017-09-5,2017-09-5T17:27:00.000Z,Kent Ridge Bus Terminal,BTC2,29.05
2033,PC3925G,2017-09-5,2017-09-5T17:27:03.000Z,Opp NUSS,A2,0.42
2067,PA9772B,2017-09-5,2017-09-5T17:27:17.000Z,LT29,A1,8.0
2129,PC3867R,2017-09-5,2017-09-5T17:27:24.000Z,PGPR,A2,7.0
2052,PC4032B,2017-09-5,2017-09-5T17:27:27.000Z,Prince George's Park Terminal,A2,7.08
2027,PC3972U,2017-09-5,2017-09-5T17:27:36.000Z,Opp NUSS,D1,0.0
2031,PC3785T,2017-09-5,2017-09-5T17:27:42.000Z,Opp YIH,A2,7.72
2060,PC4071M,2017-09-5,2017-09-5T17:27:42.000Z,Museum,D1,9.92
2054,PC3989Y,2017-09-5,2017-09-5T17:27:43.000Z,UHall,D2,7.35
2062,PC3931M,2017-09-5,2017-09-5T17:27:43.000Z,BIZ2,A1,13.88
2032,PC3876P,2017-09-5,2017-09-5T17:27:50.000Z,Computer Centre,B1,14.0
2060,PC4071M,2017-09-5,2017-09-5T17:27:57.000Z,YIH,D1,9.0
2054,PC3989Y,2017-09-5,2017-09-5T17:27:59.000Z,Opp UHall,D2,5.63
2033,PC3925G,2017-09-5,2017-09-5T17:28:04.000Z,Opp NUSS,A2,1.0
2027,PC3972U,2017-09-5,2017-09-5T17:28:05.000Z,AS7,D1,0.83
2077,PC4051X,2017-09-5,2017-09-5T17:28:15.000Z,Museum,BTC1,19.8
2032,PC3876P,2017-09-5,2017-09-5T17:28:19.000Z,Central Library,B1,13.0
2042,PC3738E,2017-09-5,2017-09-5T17:28:27.000Z,S17,A2,2.0
2033,PC3925G,2017-09-5,2017-09-5T17:28:36.000Z,Computer Centre,A2,2.6
2027,PC3972U,2017-09-5,2017-09-5T17:28:37.000Z,Opp NUSS,D1,0.0
2033,PC3925G,2017-09-5,2017-09-5T17:28:41.000Z,COM 2 (CP13),A2,1.38
2031,PC3785T,2017-09-5,2017-09-5T17:28:44.000Z,University Health Centre,A2,9.78
2054,PC3989Y,2017-09-5,2017-09-5T17:28:49.000Z,LT29,D2,3.0
2027,PC3972U,2017-09-5,2017-09-5T17:28:50.000Z,COM 2 (CP13),D1,1.0
2052,PC4032B,2017-09-5,2017-09-5T17:28:53.000Z,Opp HSSML,A2,7.0
2077,PC4051X,2017-09-5,2017-09-5T17:28:54.000Z,YIH,BTC1,19.75
2060,PC4071M,2017-09-5,2017-09-5T17:29:13.000Z,Opp YIH,D1,8.0
2047,PC3787M,2017-09-5,2017-09-5T17:29:16.000Z,Opp HSSML,D1,0.0
2062,PC3931M,2017-09-5,2017-09-5T17:29:21.000Z,PGP Hse No. 7,A1,14.6
2060,PC4071M,2017-09-5,2017-09-5T17:29:28.000Z,Computer Centre,D1,1.28
2027,PC3972U,2017-09-5,2017-09-5T17:29:37.000Z,Opp HSSML,D1,5.53
2062,PC3931M,2017-09-5,2017-09-5T17:29:41.000Z,Prince George's Park Terminal,A1,5.55
2031,PC3785T,2017-09-5,2017-09-5T17:29:46.000Z,Opp UHall,A2,10.0
2032,PC3876P,2017-09-5,2017-09-5T17:29:52.000Z,LT13,B1,22.0
2033,PC3925G,2017-09-5,2017-09-5T17:29:53.000Z,Opp NUSS,A2,0.0
2060,PC4071M,2017-09-5,2017-09-5T17:29:53.000Z,Central Library,D1,5.0
2027,PC3972U,2017-09-5,2017-09-5T17:29:56.000Z,BIZ2,D1,5.0
2054,PC3989Y,2017-09-5,2017-09-5T17:30:01.000Z,S17,D2,5.0
2042,PC3738E,2017-09-5,2017-09-5T17:30:05.000Z,Opp Kent Ridge MRT,A2,0.0
2077,PC4051X,2017-09-5,2017-09-5T17:30:29.000Z,Central Library,BTC1,20.0
2060,PC4071M,2017-09-5,2017-09-5T17:30:31.000Z,Ventus (Opp LT13),D1,3.6
2043,PC4038K,2017-09-5,2017-09-5T17:30:33.000Z,PGPR,D2,3.67
2032,PC3876P,2017-09-5,2017-09-5T17:30:34.000Z,AS7,B1,22.0
2067,PA9772B,2017-09-5,2017-09-5T17:30:38.000Z,UHall,A1,10.17
2047,PC3787M,2017-09-5,2017-09-5T17:30:44.000Z,Opp NUSS,D1,1.0
2052,PC4032B,2017-09-5,2017-09-5T17:30:49.000Z,Opp NUSS,A2,1.97
2060,PC4071M,2017-09-5,2017-09-5T17:30:56.000Z,LT13,D1,2.67
2047,PC3787M,2017-09-5,2017-09-5T17:31:09.000Z,Computer Centre,D1,3.65
2052,PC4032B,2017-09-5,2017-09-5T17:31:16.000Z,Computer Centre,A2,2.0
2067,PA9772B,2017-09-5,2017-09-5T17:31:16.000Z,Opp University Health Centre,A1,9.0
2052,PC4032B,2017-09-5,2017-09-5T17:31:20.000Z,COM 2 (CP13),A2,4.0
2054,PC3989Y,2017-09-5,2017-09-5T17:31:20.000Z,Opp Kent Ridge MRT,D2,1.65
2033,PC3925G,2017-09-5,2017-09-5T17:31:27.000Z,Ventus (Opp LT13),A2,7.08
2031,PC3785T,2017-09-5,2017-09-5T17:31:29.000Z,S17,A2,10.62
2060,PC4071M,2017-09-5,2017-09-5T17:31:33.000Z,AS7,D1,1.0
2077,PC4051X,2017-09-5,2017-09-5T17:31:38.000Z,LT13,BTC1,21.0
2042,PC3738E,2017-09-5,2017-09-5T17:31:57.000Z,Opp Kent Ridge MRT,A2,0.18
2038,PC3940L,2017-09-5,2017-09-5T17:32:00.000Z,Kent Ridge MRT,A1,1.0
2042,PC3738E,2017-09-5,2017-09-5T17:32:09.000Z,Opp Kent Ridge MRT,A2,0.0
2060,PC4071M,2017-09-5,2017-09-5T17:32:10.000Z,Opp NUSS,D1,0.62
2043,PC4038K,2017-09-5,2017-09-5T17:32:12.000Z,Prince George's Park Terminal,D2,5.4
2067,PA9772B,2017-09-5,2017-09-5T17:32:14.000Z,YIH,A1,9.0
2077,PC4051X,2017-09-5,2017-09-5T17:32:16.000Z,AS7,BTC1,22.0
2032,PC3876P,2017-09-5,2017-09-5T17:32:18.000Z,BIZ2,B1,22.93
2031,PC3785T,2017-09-5,2017-09-5T17:32:35.000Z,Opp Kent Ridge MRT,A2,10.0
2102,PC3769R,2017-09-5,2017-09-5T17:33:05.000Z,LT29,D2,4.93
2047,PC3787M,2017-09-5,2017-09-5T17:33:09.000Z,Opp NUSS,D1,0.0
2052,PC4032B,2017-09-5,2017-09-5T17:33:13.000Z,Opp NUSS,A2,4.63
2077,PC4051X,2017-09-5,2017-09-5T17:33:25.000Z,BIZ2,BTC1,22.45
2048,PC4019R,2017-09-5,2017-09-5T17:33:28.000Z,Kent Ridge MRT,D2,2.0
2043,PC4038K,2017-09-5,2017-09-5T17:33:35.000Z,Car Park 11 (BIZ),D2,5.0
2047,PC3787M,2017-09-5,2017-09-5T17:33:37.000Z,AS7,D1,4.0
2060,PC4071M,2017-09-5,2017-09-5T17:33:49.000Z,Opp NUSS,D1,3.17
2033,PC3925G,2017-09-5,2017-09-5T17:33:56.000Z,Computer Centre,A2,1.0
2067,PA9772B,2017-09-5,2017-09-5T17:34:10.000Z,Central Library,A1,8.6
2047,PC3787M,2017-09-5,2017-09-5T17:34:12.000Z,LT13,D1,7.0
2102,PC3769R,2017-09-5,2017-09-5T17:34:26.000Z,Opp UHall,D2,5.73
2047,PC3787M,2017-09-5,2017-09-5T17:34:31.000Z,Ventus (Opp LT13),D1,6.42
2058,PC4009U,2017-09-5,2017-09-5T17:34:50.000Z,Kent Ridge Bus Terminal,C,11.35
2129,PC3867R,2017-09-5,2017-09-5T17:35:01.000Z,Prince George's Park Terminal,A2,3.0
2102,PC3769R,2017-09-5,2017-09-5T17:35:19.000Z,UHall,D2,5.82
2033,PC3925G,2017-09-5,2017-09-5T17:35:27.000Z,Opp YIH,A2,1.3
2060,PC4071M,2017-09-5,2017-09-5T17:35:27.000Z,Opp HSSML,D1,1.53
2129,PC3867R,2017-09-5,2017-09-5T17:35:34.000Z,PGP Hse No. 14 and 15,A2,3.43
2048,PC4019R,2017-09-5,2017-09-5T17:35:36.000Z,Opp Kent Ridge MRT,D2,4.63
2029,PC3763G,2017-09-5,2017-09-5T17:35:47.000Z,Ventus (Opp LT13),A2E,7.48
2060,PC4071M,2017-09-5,2017-09-5T17:35:52.000Z,BIZ2,D1,16.0
2038,PC3940L,2017-09-5,2017-09-5T17:35:54.000Z,Kent Ridge MRT,A1,2.0
2102,PC3769R,2017-09-5,2017-09-5T17:35:55.000Z,University Health Centre,D2,5.0
2129,PC3867R,2017-09-5,2017-09-5T17:35:55.000Z,PGP Hse No. 12,A2,3.0
2042,PC3738E,2017-09-5,2017-09-5T17:35:56.000Z,PGPR,A2,13.0
2047,PC3787M,2017-09-5,2017-09-5T17:35:56.000Z,Central Library,D1,9.0
2029,PC3763G,2017-09-5,2017-09-5T17:36:09.000Z,Computer Centre,A2E,6.0
2077,PC4051X,2017-09-5,2017-09-5T17:36:10.000Z,PGPR,BTC1,22.67
2067,PA9772B,2017-09-5,2017-09-5T17:36:13.000Z,LT13,A1,9.0
2047,PC3787M,2017-09-5,2017-09-5T17:36:14.000Z,Computer Centre,D1,1.82
2102,PC3769R,2017-09-5,2017-09-5T17:36:19.000Z,Opp University Health Centre,D2,4.0
2129,PC3867R,2017-09-5,2017-09-5T17:36:48.000Z,Opp HSSML,A2,7.0
2052,PC4032B,2017-09-5,2017-09-5T17:36:49.000Z,Computer Centre,A2,1.0
2033,PC3925G,2017-09-5,2017-09-5T17:36:53.000Z,Museum,A2,0.7
2024,PC3947T,2017-09-5,2017-09-5T17:37:01.000Z,Prince George's Park Terminal,A1,6.93
2054,PC3989Y,2017-09-5,2017-09-5T17:37:07.000Z,PGPR,D2,5.92
2067,PA9772B,2017-09-5,2017-09-5T17:37:08.000Z,AS7,A1,2.73
2058,PC4009U,2017-09-5,2017-09-5T17:37:22.000Z,Computer Centre,C,10.9
2050,PA33K,2017-09-5,2017-09-5T17:37:23.000Z,Opp HSSML,D1,3.48
2102,PC3769R,2017-09-5,2017-09-5T17:37:36.000Z,Museum,D2,0.0
2047,PC3787M,2017-09-5,2017-09-5T17:37:40.000Z,Museum,D1,1.0
2047,PC3787M,2017-09-5,2017-09-5T17:37:41.000Z,Opp YIH,D1,0.0
2129,PC3867R,2017-09-5,2017-09-5T17:37:53.000Z,COM 2 (CP13),A2,1.0
2048,PC4019R,2017-09-5,2017-09-5T17:38:07.000Z,S17,D2,3.8
2050,PA33K,2017-09-5,2017-09-5T17:38:08.000Z,Opp NUSS,D1,0.35
2102,PC3769R,2017-09-5,2017-09-5T17:38:08.000Z,Museum,D2,0.0
2052,PC4032B,2017-09-5,2017-09-5T17:38:10.000Z,Opp YIH,A2,0.42
2058,PC4009U,2017-09-5,2017-09-5T17:38:16.000Z,Opp YIH,C,0.0
2078,PC3906L,2017-09-5,2017-09-5T17:38:16.000Z,Botanic Gardens MRT,BTC2,17.75
2054,PC3989Y,2017-09-5,2017-09-5T17:38:18.000Z,Prince George's Park Terminal,D2,0.43
2129,PC3867R,2017-09-5,2017-09-5T17:38:23.000Z,Opp NUSS,A2,0.0
2047,PC3787M,2017-09-5,2017-09-5T17:38:25.000Z,YIH,D1,1.4
2067,PA9772B,2017-09-5,2017-09-5T17:38:26.000Z,COM 2 (CP13),A1,1.0
2042,PC3738E,2017-09-5,2017-09-5T17:38:33.000Z,Prince George's Park Terminal,A2,7.0
2038,PC3940L,2017-09-5,2017-09-5T17:38:35.000Z,LT29,A1,3.0
2050,PA33K,2017-09-5,2017-09-5T17:38:45.000Z,AS7,D1,2.0
2047,PC3787M,2017-09-5,2017-09-5T17:38:50.000Z,Opp YIH,D1,1.27
2047,PC3787M,2017-09-5,2017-09-5T17:38:54.000Z,Museum,D1,0.0
2058,PC4009U,2017-09-5,2017-09-5T17:38:57.000Z,Opp YIH,C,1.0
2058,PC4009U,2017-09-5,2017-09-5T17:39:01.000Z,Museum,C,0.0
2052,PC4032B,2017-09-5,2017-09-5T17:39:04.000Z,Opp YIH,A2,1.87
2050,PA33K,2017-09-5,2017-09-5T17:39:05.000Z,Opp NUSS,D1,1.58
2052,PC4032B,2017-09-5,2017-09-5T17:39:09.000Z,Museum,A2,0.62
2102,PC3769R,2017-09-5,2017-09-5T17:39:12.000Z,University Town,D2,0.15
2042,PC3738E,2017-09-5,2017-09-5T17:39:14.000Z,PGP Hse No. 14 and 15,A2,7.0
2079,PC3849T,2017-09-5,2017-09-5T17:39:17.000Z,Prince George's Park Terminal,D2,5.95
2033,PC3925G,2017-09-5,2017-09-5T17:39:18.000Z,University Health Centre,A2,1.0
2047,PC3787M,2017-09-5,2017-09-5T17:39:19.000Z,Museum,D1,0.0
2048,PC4019R,2017-09-5,2017-09-5T17:39:21.000Z,LT29,D2,3.0
2129,PC3867R,2017-09-5,2017-09-5T17:39:21.000Z,Opp NUSS,A2,1.57
2102,PC3769R,2017-09-5,2017-09-5T17:39:24.000Z,Museum,D2,3.0
2054,PC3989Y,2017-09-5,2017-09-5T17:39:25.000Z,Car Park 11 (BIZ),D2,17.0
2050,PA33K,2017-09-5,2017-09-5T17:39:28.000Z,Computer Centre,D1,3.57
2042,PC3738E,2017-09-5,2017-09-5T17:39:29.000Z,PGP Hse No. 12,A2,7.0
2050,PA33K,2017-09-5,2017-09-5T17:39:32.000Z,COM 2 (CP13),D1,0.0
2058,PC4009U,2017-09-5,2017-09-5T17:39:34.000Z,Raffles Hall,C,11.97
2129,PC3867R,2017-09-5,2017-09-5T17:39:45.000Z,Computer Centre,A2,3.0
2129,PC3867R,2017-09-5,2017-09-5T17:39:49.000Z,COM 2 (CP13),A2,1.0
2058,PC4009U,2017-09-5,2017-09-5T17:39:59.000Z,Museum,C,9.0
2047,PC3787M,2017-09-5,2017-09-5T17:40:09.000Z,Opp YIH,D1,4.0
2079,PC3849T,2017-09-5,2017-09-5T17:40:11.000Z,Kent Ridge MRT,D2,0.5
2047,PC3787M,2017-09-5,2017-09-5T17:40:13.000Z,YIH,D1,3.0
2052,PC4032B,2017-09-5,2017-09-5T17:40:21.000Z,Museum,A2,8.65
2047,PC3787M,2017-09-5,2017-09-5T17:40:23.000Z,University Town,D1,0.0
2058,PC4009U,2017-09-5,2017-09-5T17:40:28.000Z,Opp YIH,C,9.0
2033,PC3925G,2017-09-5,2017-09-5T17:40:35.000Z,Opp UHall,A2,1.65
2047,PC3787M,2017-09-5,2017-09-5T17:40:36.000Z,Museum,D1,2.75
2055,PC3995D,2017-09-5,2017-09-5T17:40:37.000Z,Kent Ridge Bus Terminal,B1,39.72
2067,PA9772B,2017-09-5,2017-09-5T17:40:38.000Z,AS7,A1,6.67
2047,PC3787M,2017-09-5,2017-09-5T17:40:41.000Z,University Town,D1,7.93
2058,PC4009U,2017-09-5,2017-09-5T17:40:59.000Z,Opp University Health Centre,C,7.93
2038,PC3940L,2017-09-5,2017-09-5T17:41:00.000Z,UHall,A1,4.9
2052,PC4032B,2017-09-5,2017-09-5T17:41:00.000Z,Opp YIH,A2,7.0
2027,PC3972U,2017-09-5,2017-09-5T17:41:02.000Z,Opp HSSML,D1,6.0
2048,PC4019R,2017-09-5,2017-09-5T17:41:02.000Z,Opp UHall,D2,3.0
2050,PA33K,2017-09-5,2017-09-5T17:41:02.000Z,Opp NUSS,D1,0.0
2027,PC3972U,2017-09-5,2017-09-5T17:41:13.000Z,COM 2 (CP13),D1,1.52
2067,PA9772B,2017-09-5,2017-09-5T17:41:16.000Z,COM 2 (CP13),A1,7.25
2129,PC3867R,2017-09-5,2017-09-5T17:41:18.000Z,Opp NUSS,A2,0.28
2058,PC4009U,2017-09-5,2017-09-5T17:41:23.000Z,University Health Centre,C,6.0
2050,PA33K,2017-09-5,2017-09-5T17:41:28.000Z,AS7,D1,0.38
2024,PC3947T,2017-09-5,2017-09-5T17:41:29.000Z,Kent Ridge MRT,A1,2.75
2079,PC3849T,2017-09-5,2017-09-5T17:41:35.000Z,Opp Kent Ridge MRT,D2,0.0
2038,PC3940L,2017-09-5,2017-09-5T17:41:37.000Z,Opp University Health Centre,A1,4.0
2027,PC3972U,2017-09-5,2017-09-5T17:41:39.000Z,Opp NUSS,D1,0.0
2048,PC4019R,2017-09-5,2017-09-5T17:41:43.000Z,UHall,D2,2.58
2029,PC3763G,2017-09-5,2017-09-5T17:41:53.000Z,S17,A2E,6.5
2052,PC4032B,2017-09-5,2017-09-5T17:41:56.000Z,University Health Centre,A2,10.67
2050,PA33K,2017-09-5,2017-09-5T17:41:57.000Z,LT13,D1,3.0
2048,PC4019R,2017-09-5,2017-09-5T17:41:58.000Z,University Health Centre,D2,1.75
2102,PC3769R,2017-09-5,2017-09-5T17:41:58.000Z,Opp University Health Centre,D2,0.0
2079,PC3849T,2017-09-5,2017-09-5T17:42:04.000Z,Kent Ridge MRT,D2,3.0
2042,PC3738E,2017-09-5,2017-09-5T17:42:06.000Z,Opp NUSS,A2,1.0
2102,PC3769R,2017-09-5,2017-09-5T17:42:06.000Z,University Town,D2,3.25
2067,PA9772B,2017-09-5,2017-09-5T17:42:13.000Z,BIZ2,A1,10.0
2055,PC3995D,2017-09-5,2017-09-5T17:42:16.000Z,Central Library,B1,8.85
2027,PC3972U,2017-09-5,2017-09-5T17:42:19.000Z,AS7,D1,1.83
2050,PA33K,2017-09-5,2017-09-5T17:42:20.000Z,Ventus (Opp LT13),D1,0.0
2058,PC4009U,2017-09-5,2017-09-5T17:42:20.000Z,UHall,C,5.0
2048,PC4019R,2017-09-5,2017-09-5T17:42:22.000Z,Opp University Health Centre,D2,3.0
2038,PC3940L,2017-09-5,2017-09-5T17:42:26.000Z,YIH,A1,4.0
2079,PC3849T,2017-09-5,2017-09-5T17:42:26.000Z,Opp Kent Ridge MRT,D2,5.58
2042,PC3738E,2017-09-5,2017-09-5T17:42:33.000Z,COM 2 (CP13),A2,5.0
2055,PC3995D,2017-09-5,2017-09-5T17:42:33.000Z,Computer Centre,B1,6.0
2033,PC3925G,2017-09-5,2017-09-5T17:42:34.000Z,S17,A2,2.0
2102,PC3769R,2017-09-5,2017-09-5T17:42:40.000Z,Museum,D2,1.25
2027,PC3972U,2017-09-5,2017-09-5T17:42:43.000Z,Opp NUSS,D1,0.0
2032,PC3876P,2017-09-5,2017-09-5T17:42:55.000Z,Opp HSSML,B2,30.9
2058,PC4009U,2017-09-5,2017-09-5T17:43:01.000Z,Opp UHall,C,3.93
2129,PC3867R,2017-09-5,2017-09-5T17:43:02.000Z,Ventus (Opp LT13),A2,0.07
2052,PC4032B,2017-09-5,2017-09-5T17:43:04.000Z,Opp UHall,A2,11.0
2027,PC3972U,2017-09-5,2017-09-5T17:43:05.000Z,Computer Centre,D1,2.0
2079,PC3849T,2017-09-5,2017-09-5T17:43:08.000Z,S17,D2,2.67
2027,PC3972U,2017-09-5,2017-09-5T17:43:09.000Z,COM 2 (CP13),D1,3.58
2029,PC3763G,2017-09-5,2017-09-5T17:43:20.000Z,Opp Kent Ridge MRT,A2E,6.98
2047,PC3787M,2017-09-5,2017-09-5T17:43:25.000Z,Museum,D1,5.0
2058,PC4009U,2017-09-5,2017-09-5T17:43:29.000Z,LT29,C,1.27
2024,PC3947T,2017-09-5,2017-09-5T17:43:30.000Z,LT29,A1,4.82
2042,PC3738E,2017-09-5,2017-09-5T17:43:38.000Z,Opp NUSS,A2,5.0
2047,PC3787M,2017-09-5,2017-09-5T17:43:43.000Z,YIH,D1,2.98
2027,PC3972U,2017-09-5,2017-09-5T17:43:57.000Z,Opp NUSS,D1,3.0
2048,PC4019R,2017-09-5,2017-09-5T17:44:01.000Z,Museum,D2,2.0
2067,PA9772B,2017-09-5,2017-09-5T17:44:02.000Z,PGP Hse No. 7,A1,10.0
2102,PC3769R,2017-09-5,2017-09-5T17:44:06.000Z,University Health Centre,D2,2.7
2055,PC3995D,2017-09-5,2017-09-5T17:44:11.000Z,Opp YIH,B1,5.0
2038,PC3940L,2017-09-5,2017-09-5T17:44:15.000Z,Central Library,A1,3.95
2033,PC3925G,2017-09-5,2017-09-5T17:44:16.000Z,Opp Kent Ridge MRT,A2,7.75
2067,PA9772B,2017-09-5,2017-09-5T17:44:19.000Z,Prince George's Park Terminal,A1,7.8
2079,PC3849T,2017-09-5,2017-09-5T17:44:24.000Z,LT29,D2,5.0
2055,PC3995D,2017-09-5,2017-09-5T17:44:30.000Z,YIH,B1,3.65
2023,PC3983M,2017-09-5,2017-09-5T17:44:32.000Z,Kent Ridge Bus Terminal,BTC1,16.0
2027,PC3972U,2017-09-5,2017-09-5T17:44:32.000Z,AS7,D1,2.92
2102,PC3769R,2017-09-5,2017-09-5T17:44:32.000Z,UHall,D2,1.93
2032,PC3876P,2017-09-5,2017-09-5T17:44:42.000Z,Opp NUSS,B2,31.0
2058,PC4009U,2017-09-5,2017-09-5T17:44:46.000Z,S17,C,0.0
2047,PC3787M,2017-09-5,2017-09-5T17:44:53.000Z,Opp YIH,D1,1.0
2102,PC3769R,2017-09-5,2017-09-5T17:44:54.000Z,Opp UHall,D2,0.25
2047,PC3787M,2017-09-5,2017-09-5T17:45:10.000Z,Computer Centre,D1,0.85
2050,PA33K,2017-09-5,2017-09-5T17:45:17.000Z,Central Library,D1,0.53
2052,PC4032B,2017-09-5,2017-09-5T17:45:19.000Z,S17,A2,11.55
2055,PC3995D,2017-09-5,2017-09-5T17:45:24.000Z,University Town,B1,0.17
2023,PC3983M,2017-09-5,2017-09-5T17:45:25.000Z,Kent Vale,BTC1,16.95
2058,PC4009U,2017-09-5,2017-09-5T17:45:28.000Z,S17,C,11.0
2062,PC3931M,2017-09-5,2017-09-5T17:45:30.000Z,Kent Ridge MRT,A1,0.6
2027,PC3972U,2017-09-5,2017-09-5T17:45:36.000Z,LT13,D1,2.0
2043,PC4038K,2017-09-5,2017-09-5T17:45:38.000Z,Prince George's Park Terminal,D2,4.0
2027,PC3972U,2017-09-5,2017-09-5T17:45:58.000Z,Ventus (Opp LT13),D1,4.15
2129,PC3867R,2017-09-5,2017-09-5T17:45:59.000Z,Computer Centre,A2,0.0
2042,PC3738E,2017-09-5,2017-09-5T17:46:00.000Z,Ventus (Opp LT13),A2,0.0
2058,PC4009U,2017-09-5,2017-09-5T17:46:01.000Z,LT29,C,8.88
2042,PC3738E,2017-09-5,2017-09-5T17:46:04.000Z,Ventus (Opp LT13),A2,0.0
2043,PC4038K,2017-09-5,2017-09-5T17:46:05.000Z,PGPR,D2,4.0
2047,PC3787M,2017-09-5,2017-09-5T17:46:05.000Z,Central Library,D1,5.68
2079,PC3849T,2017-09-5,2017-09-5T17:46:07.000Z,Opp UHall,D2,6.45
2024,PC3947T,2017-09-5,2017-09-5T17:46:08.000Z,UHall,A1,6.0
2042,PC3738E,2017-09-5,2017-09-5T17:46:08.000Z,Ventus (Opp LT13),A2,0.0
2032,PC3876P,2017-09-5,2017-09-5T17:46:09.000Z,Ventus (Opp LT13),B2,28.65
2048,PC4019R,2017-09-5,2017-09-5T17:46:13.000Z,University Town,D2,0.0
